filename,width,height,class,xmin,ymin,xmax,ymax
image_000005.jpg,640,480,bicycle,0.33852399896867535,0.833466866803809,0.4714514232489807,0.9338979424740944
image_000005.jpg,640,480,bicycle,0.615779569967042,0.5958887786379802,0.772829415756426,0.8352070793580127
image_000005.jpg,640,480,chair,0.8418478016101467,0.48689279680315045,0.9728071666649596,0.6462343619020633
image_000005.jpg,640,480,chair,0.0445167925160048,0.3992050309563736,0.15670830681130796,0.5619259929103194
image_000005.jpg,640,480,chair,0.06957788541411726,0.13153512444023555,0.2010644310020139,0.4236909050951256
image_000005.jpg,640,480,chair,0.35790980917092724,0.6851393899168328,0.4715019818460787,0.9575032303108587
image_000005.jpg,640,480,chair,0.5269431125028403,0.3274549754411629,0.6761861820605652,0.5463588061478512
image_000006.jpg,640,480,dog,0.20521076764924845,0.5603771565959375,0.4182561524180663,0.7236511257912829
image_000006.jpg,640,480,dog,0.572456596517984,0.24625045216627464,0.7201937870411532,0.4254076215245256
image_000006.jpg,640,480,chair,0.0066530651530863115,0.44279532727806625,0.29245673149418916,0.729942184767031
image_000006.jpg,640,480,dog,0.14937443038149745,0.234794618551254,0.44859371995251635,0.3494467627711806
image_000006.jpg,640,480,chair,0.26747374512964905,0.1142317300139264,0.5436465798669369,0.390085778510835
image_000006.jpg,640,480,person,0.749598182142137,0.5085741313686624,0.9903061671596113,0.7309096845138524
image_000006.jpg,640,480,car,0.7141233207772043,0.08173798964659805,0.9476959615197209,0.29265844614453357
image_000006.jpg,640,480,dog,0.6289062330916083,0.11224232267663421,0.7817994173890339,0.39018486407777603
image_000006.jpg,640,480,dog,0.15860923565494128,0.47978678522817797,0.3795752010609861,0.7233092226559376
image_000006.jpg,640,480,bicycle,0.7255447799662158,0.04316766794021756,0.9266265915858132,0.1933919183541964
image_000007.jpg,640,480,dog,0.24487398914663117,0.11658421158753433,0.5107436070210751,0.2254015639473443
image_000007.jpg,640,480,person,0.6122960739560662,0.4552504639564688,0.7446124692108435,0.6436175663286389
image_000007.jpg,640,480,dog,0.7999326994128773,0.39466840578099593,0.9149814714276306,0.6712896844410245
image_000007.jpg,640,480,person,0.09985332051630383,0.26830228574233245,0.31635523381426267,0.397921042855829
image_000007.jpg,640,480,chair,0.17971507927392932,0.08819535386376406,0.45950000657922424,0.23021066153171485
image_000007.jpg,640,480,car,0.448845683339795,0.1265366080547279,0.7256726236299967,0.3078120860211513
image_000007.jpg,640,480,person,0.5894949784674524,0.6211858208939021,0.8624161177114452,0.9164270274800946
image_000007.jpg,640,480,car,0.6760819743331714,0.2944171315442828,0.8119541070168129,0.5793145905925918
image_000007.jpg,640,480,bicycle,0.09151795770136142,0.6476057261004917,0.24487909962025584,0.9050806279275858
image_000007.jpg,640,480,car,0.39379551927346157,0.2248288257208984,0.5382822627825945,0.48814614684028423
image_000008.jpg,640,480,person,0.34085389083180606,0.21396530190259877,0.48543860027296787,0.4459719384523246
image_000008.jpg,640,480,chair,0.45328522404572213,0.3373985006989365,0.7466630448553944,0.4932234992433108
image_000008.jpg,640,480,chair,0.7312483395355603,0.23365174091083904,0.8974783131784418,0.33917184793476624
image_000008.jpg,640,480,dog,0.07669405817121566,0.36803497065408675,0.3692009213235267,0.5211282431586804
image_000008.jpg,640,480,car,0.09398778305723321,0.6324892986678503,0.2812665598313548,0.9293364685311682
image_000008.jpg,640,480,chair,0.0014359890714811408,0.7018108376715492,0.15238049029919754,0.9435678944383832
image_000008.jpg,640,480,bicycle,0.5620860026774281,0.14027864312813465,0.7994574320603334,0.4283312672076453
image_000008.jpg,640,480,person,0.29255896144714766,0.24082116028632503,0.4065537236724097,0.47366869726857946
image_000008.jpg,640,480,bicycle,0.23383440516588636,0.3430237208297114,0.47778525776867636,0.5030881744719642
image_000008.jpg,640,480,bicycle,0.1459055782886194,0.524707455772398,0.3853472611274992,0.7355899513057568
image_000009.jpg,640,480,chair,0.4705835647248609,0.21651504395994528,0.7060471537794075,0.49707615310646186
image_000009.jpg,640,480,chair,0.1541174974866653,0.6594284599624399,0.42086253134747686,0.8202034498161107
image_000009.jpg,640,480,bicycle,0.3400469179382709,0.17245753535035563,0.5709880426788853,0.36545517339975847
image_000009.jpg,640,480,dog,0.5455335709422011,0.4664884643586003,0.8042806507634015,0.7584548650952075
image_000009.jpg,640,480,car,0.2671147378786295,0.6329783884784691,0.4702051398616728,0.8595665596316283
image_000009.jpg,640,480,car,0.15242218813056285,0.020885461880904455,0.3869813222419962,0.16581359508036211
image_000009.jpg,640,480,chair,0.5404115363469557,0.35419774141372645,0.8371987409033259,0.5764525360258624
image_000009.jpg,640,480,person,0.425714583730343,0.18560607530979703,0.5646016310782848,0.424876925407898
image_000009.jpg,640,480,car,0.6388348416655496,0.5666214671035312,0.9173668069078229,0.8387095801880355
image_000009.jpg,640,480,car,0.4479416014014209,0.03557504509400695,0.5831189377427272,0.3271682535499149
image_000010.jpg,640,480,chair,0.09553826878074945,0.4069012232632917,0.3790322716718375,0.5311729431011686
image_000010.jpg,640,480,chair,0.667328255739801,0.6961230063758787,0.9649067463530905,0.9152134700697625
image_000010.jpg,640,480,bicycle,0.31450738241609955,0.6543826923305588,0.5775086838824363,0.9327867515987623
image_000010.jpg,640,480,car,0.3420306429176823,0.19472255250296114,0.6214722635643348,0.44345364093487816
image_000010.jpg,640,480,car,0.5692793051994587,0.4092604644578649,0.8372518827678428,0.564722735084013
image_000010.jpg,640,480,dog,0.24146329162893906,0.24033291681547744,0.3963827810124467,0.35582958758842465
image_000010.jpg,640,480,car,0.10880842724915671,0.33855894585533686,0.3874137938072201,0.4546744773868705
image_000010.jpg,640,480,bicycle,0.30925223332490587,0.4813797684657012,0.5505360616638163,0.5942255386084768
image_000010.jpg,640,480,person,0.34567892130093975,0.5645849748918921,0.4581320634176568,0.8311632087599896
image_000010.jpg,640,480,dog,0.27716600364232047,0.004403673303144989,0.5485124101031074,0.2575225885267589
image_000011.jpg,640,480,chair,0.7492262986091369,0.6869711991154775,0.9089488290836136,0.8649685287282213
image_000011.jpg,640,480,car,0.4527391775300866,0.17439616358808652,0.7022423113256967,0.3836226255348543
image_000011.jpg,640,480,bicycle,0.32874491052164123,0.5370196348169184,0.4833319728742926,0.7341480335766185
image_000011.jpg,640,480,chair,0.6944044750737406,0.7177893045681176,0.9392407505991983,0.9858904371806293
image_000011.jpg,640,480,bicycle,0.5049088548691201,0.022256090657013103,0.6103021452501476,0.20106014192495403
image_000011.jpg,640,480,car,0.043891450343768075,0.3061871449234097,0.1710313477898809,0.49852683373371204
image_000011.jpg,640,480,bicycle,0.711681645823192,0.23164860201826992,0.9026215108264883,0.3991487116330441
image_000011.jpg,640,480,dog,0.016466988041992866,0.47664078671123894,0.16692129439846898,0.5930220332635675
image_000011.jpg,640,480,person,0.8186281122853611,0.035679834227587734,0.9634725454293107,0.14940350831814164
image_000011.jpg,640,480,car,0.014471394876230578,0.1310683015191795,0.3043937414194283,0.27094043799168605
image_000012.jpg,640,480,dog,0.7632171558029744,0.40789158913426676,0.9579293679922001,0.5307694783561281
image_000012.jpg,640,480,person,0.4533833548425288,0.6480343258708808,0.7067629745137769,0.7815921545444413
image_000012.jpg,640,480,dog,0.23155031804902712,0.5018625044481663,0.48710869528411366,0.6346156664816061
image_000012.jpg,640,480,car,0.29455615960528475,0.6763475539036189,0.5097155052877677,0.9579527841131077
image_000012.jpg,640,480,dog,0.5549845134770355,0.07763627279270262,0.6701838090456474,0.31575915597929866
image_000012.jpg,640,480,person,0.08836309788374512,0.7673176011989331,0.35842174570150437,0.987399924162302
image_000012.jpg,640,480,dog,0.3077810678889385,0.4120162151380603,0.4772218209506283,0.5976918177850091
image_000012.jpg,640,480,dog,0.4399411133747483,0.3537500023759831,0.5424715434079189,0.5377617505443486
image_000012.jpg,640,480,chair,0.5466668114641899,0.3197601543238194,0.7737838326844791,0.5855016165243111
image_000012.jpg,640,480,bicycle,0.5713202738530687,0.45528541015456675,0.8644150201006843,0.6093018894320469
image_000013.jpg,640,480,car,0.4781419750049592,0.23684651560358985,0.6711167293318607,0.501993435287741
image_000013.jpg,640,480,bicycle,0.6469883912480243,0.215250312797838,0.9131345950261451,0.3325828924089729
image_000013.jpg,640,480,dog,0.26441785903901993,0.3788178719378532,0.47838778797468445,0.612455566026952
image_000013.jpg,640,480,chair,0.6890335767850058,0.29186643396338463,0.8254015482165441,0.4342904039993324
image_000013.jpg,640,480,person,0.0077124436963768046,0.8008723403812884,0.24794919376281715,0.9561260555325255
image_000013.jpg,640,480,bicycle,0.47285956288602166,0.19675666117731347,0.6211307729605576,0.37804228611141727
image_000013.jpg,640,480,car,0.611208053553771,0.07461350154864858,0.8403886335019614,0.2727777685643658
image_000013.jpg,640,480,chair,0.5438627830109797,0.31416148935054156,0.7247430087465652,0.462822522125893
image_000013.jpg,640,480,bicycle,0.5921351965282384,0.2695615758430227,0.798319582757392,0.45466233838406567
image_000013.jpg,640,480,person,0.10205276403892596,0.16364258423591116,0.2562360494341652,0.3139233194760995
image_000014.jpg,640,480,bicycle,0.5186053116895211,0.13596047308315998,0.7671815244173418,0.42613598516184686
image_000014.jpg,640,480,person,0.6421476659379124,0.4667396652201321,0.7974475913316502,0.6846570464122903
image_000014.jpg,640,480,chair,0.2646969994421326,0.2541316890752146,0.5312226721075461,0.41338098172824356
image_000014.jpg,640,480,car,0.0476930052089726,0.2602636192655588,0.17300959717856892,0.3693667594622025
image_000014.jpg,640,480,dog,0.07924137273405708,0.009192203099155964,0.3068153037552426,0.2597506382574067
image_000014.jpg,640,480,bicycle,0.14861935462361756,0.041713077291215206,0.3424987436097196,0.22980683691841725
image_000014.jpg,640,480,person,0.4313515124569762,0.5117781319242929,0.5541689406019612,0.6248468189470794
image_000014.jpg,640,480,car,0.8254114795351505,0.06284405377750452,0.9557568809253418,0.325072469032514
image_000014.jpg,640,480,car,0.5313220315214439,0.5907714179939579,0.6550123439637362,0.8436601070591968
image_000014.jpg,640,480,chair,0.6767097445593566,0.2449964997425572,0.9318484524990002,0.4210721049718671
image_000015.jpg,640,480,person,0.43595729667185806,0.5114339736354069,0.7339635487652176,0.6725100224992789
image_000015.jpg,640,480,car,0.14992959435622583,0.5669395275580166,0.43944763442130147,0.7084971087227269
image_000015.jpg,640,480,chair,0.13337000917579378,0.3225661089359073,0.28134304471073224,0.5329645580514591
image_000015.jpg,640,480,bicycle,0.23221758405767914,0.2526009584386759,0.4262000798592164,0.3591289295148608
image_000015.jpg,640,480,chair,0.23433297613263088,0.6751837584876789,0.34856892816332674,0.821868519719684
image_000015.jpg,640,480,car,0.326406134444927,0.38841799750789524,0.5586427430156006,0.6751516891969979
image_000015.jpg,640,480,dog,0.051294950550115424,0.12189912076547221,0.3329772395926366,0.38722535269548414
image_000015.jpg,640,480,bicycle,0.7194432517537991,0.32284450963425115,0.93845205921768,0.587692569898253
image_000015.jpg,640,480,bicycle,0.7185685407018418,0.38038551126162384,0.9563041389442606,0.6203322482567674
image_000015.jpg,640,480,chair,0.7226100497129619,0.5732248878295166,0.9101618224272816,0.7928322202377374
image_000016.jpg,640,480,chair,0.8175536589809852,0.7370936530034821,0.9676272394633859,0.8553590303296791
image_000016.jpg,640,480,chair,0.5984826707526497,0.7358709690369418,0.8159072570946064,0.8400200602800486
image_000016.jpg,640,480,dog,0.41966493385940373,0.4878152765749784,0.527711268488327,0.73906904265749
image_000016.jpg,640,480,person,0.5482649400278794,0.3849888860647284,0.6845627694725046,0.6020548111202993
image_000016.jpg,640,480,car,0.25877228682342845,0.0855972634358443,0.45277436581549874,0.2672668821218474
image_000016.jpg,640,480,chair,0.24038495886153805,0.7195430105640461,0.4063456915773312,0.9582777453607326
image_000016.jpg,640,480,bicycle,0.22530650314317566,0.10228783484781252,0.3326459292059174,0.21989979340297025
image_000016.jpg,640,480,bicycle,0.0008368466195350285,0.6389977583979107,0.2738189634299108,0.9039831990516508
image_000016.jpg,640,480,bicycle,0.2957005349695547,0.6524197327983692,0.4783500491294189,0.7899362410772746
image_000016.jpg,640,480,bicycle,0.4108173295920586,0.7971383981673967,0.662815436804262,0.9378500458374516
image_000017.jpg,640,480,car,0.02089658805354792,0.5059442033026209,0.297065911525109,0.7028865626926205
image_000017.jpg,640,480,car,0.010365838015363888,0.34183498605320645,0.25232240303541575,0.5039850137318734
image_000017.jpg,640,480,car,0.32372811126934753,0.08427186273773521,0.6221795391483915,0.36685783843456876
image_000017.jpg,640,480,bicycle,0.4072629440942335,0.20689496896320794,0.6069380450356726,0.4502156341615662
image_000017.jpg,640,480,chair,0.3880636426416692,0.3265290586091394,0.6841125691623443,0.47527523982416703
image_000017.jpg,640,480,bicycle,0.6897974770828772,0.20004034369634782,0.891445655401456,0.47590559472564303
image_000017.jpg,640,480,dog,0.22229432199754268,0.0019045935333092856,0.3902693706204018,0.25944807468616815
image_000017.jpg,640,480,bicycle,0.48340977954337844,0.6783775648263121,0.7509049640646628,0.8943622416029929
image_000017.jpg,640,480,bicycle,0.4372752750975645,0.4515769115902505,0.6449913906383392,0.620601699928852
image_000017.jpg,640,480,bicycle,0.6997136027619522,0.1733918491151048,0.9862840539050044,0.4473121857619185
image_000018.jpg,640,480,bicycle,0.03724369519937447,0.5547242432338074,0.1839561844109531,0.8098331382536592
image_000018.jpg,640,480,bicycle,0.6752981583637888,0.752544716316944,0.8525139088619852,0.9852824822138508
image_000018.jpg,640,480,person,0.6825388840648234,0.29041261494466597,0.9755037717390055,0.4156618689065437
image_000018.jpg,640,480,car,0.3813997026646908,0.3709976133049045,0.6562377774755526,0.55905885525904
image_000018.jpg,640,480,dog,0.12626813701152872,0.3610588051946314,0.3082638609608016,0.5920150704801782
image_000018.jpg,640,480,chair,0.5408510875155274,0.6485844161300175,0.7085633343258136,0.8871253358473938
image_000018.jpg,640,480,chair,0.5922218075510808,0.635367017752341,0.7682236870556117,0.798699248539021
image_000018.jpg,640,480,car,0.5635132926976325,0.816234057494311,0.6706931126651698,0.9299182069306212
image_000018.jpg,640,480,person,0.0738960105809775,0.5153673502858951,0.3232492839285629,0.7021616446705202
image_000018.jpg,640,480,person,0.7329156799680584,0.035008314661496905,0.9216513903003996,0.2738085472201438
image_000019.jpg,640,480,chair,0.12247171868705013,0.4382290940245195,0.2811452738800919,0.6131973119795825
image_000019.jpg,640,480,bicycle,0.13368994929773992,0.5265939695432934,0.37005002356828554,0.6626053467735556
image_000019.jpg,640,480,bicycle,0.7084081932348787,0.12191254596575887,0.9323502669423618,0.2700785043370215
image_000019.jpg,640,480,bicycle,0.5150804892026268,0.726395310004741,0.7426614154033405,0.9183094098400872
image_000019.jpg,640,480,dog,0.11370423600261023,0.33769262326194427,0.39394612072238683,0.5732148004017602
image_000019.jpg,640,480,bicycle,0.6757962366163924,0.5799801171181154,0.9733265756600866,0.7398109669428699
image_000019.jpg,640,480,car,0.28118738140501975,0.4156346029794058,0.5502481664335395,0.5554780028011843
image_000019.jpg,640,480,person,0.24371811793602083,0.5791486457342757,0.41999097746754666,0.7509404772497249
image_000019.jpg,640,480,person,0.19334702737643333,0.43483384472823927,0.48893592429180577,0.6664798079139753
image_000019.jpg,640,480,car,0.5978755653541012,0.6780730349599978,0.8799989560978434,0.9271074657867918
image_000020.jpg,640,480,car,0.4956624040167055,0.5150514532045196,0.7170754036495588,0.685515644371583
image_000020.jpg,640,480,bicycle,0.5004940956272093,0.22222137322282132,0.726143716364589,0.5029021140374149
image_000020.jpg,640,480,dog,0.11739372711416465,0.7522874460474304,0.22406663336329116,0.9252596926531242
image_000020.jpg,640,480,dog,0.099186433986136,0.4665186597287331,0.3486826069738103,0.6016466738175944
image_000020.jpg,640,480,bicycle,0.6592536853321531,0.184325311090936,0.8654241600727101,0.4670227059872754
image_000020.jpg,640,480,bicycle,0.6149556317135245,0.6763368133609781,0.908432446946887,0.8353651031954764
image_000020.jpg,640,480,bicycle,0.683722874666867,0.7499123726279683,0.9763015332406425,0.8780637756291448
image_000020.jpg,640,480,person,0.2584369165435739,0.584379183274741,0.5518908660035804,0.8452967120788534
image_000020.jpg,640,480,dog,0.3122319648986972,0.6555965636026235,0.46512368056918196,0.7803143109553221
image_000020.jpg,640,480,car,0.7363312797139099,0.0796903501854813,0.9532432980443432,0.3441738104308361
image_000021.jpg,640,480,chair,0.7599157364030014,0.25456260078146226,0.954211109999289,0.47847197419036813
image_000021.jpg,640,480,dog,0.7049949057707475,0.8069511154312891,0.8492683457855454,0.9195945236633281
image_000021.jpg,640,480,bicycle,0.03492394221742386,0.032622563418589545,0.2647718314743421,0.15595775076400045
image_000021.jpg,640,480,dog,0.47130791123682714,0.3315304372834574,0.5945320073818491,0.4784904437697232
image_000021.jpg,640,480,car,0.7245241596205891,0.3149200967800046,0.9586214033906234,0.5635481210846389
image_000021.jpg,640,480,dog,0.6026911054682287,0.4734461694015536,0.8797738622481447,0.7044305489002464
image_000021.jpg,640,480,dog,0.39614360780858393,0.7850578192943136,0.5026868651795933,0.9591638110412006
image_000021.jpg,640,480,dog,0.47920023507824805,0.745960811468128,0.5990711599994741,0.9830968645643849
image_000021.jpg,640,480,bicycle,0.8596611858088139,0.8017468167041341,0.9717712036421355,0.9569231048764515
image_000021.jpg,640,480,person,0.5638187256069981,0.8327890730969537,0.6821534103705023,0.9752102361816164
image_000022.jpg,640,480,person,0.09351625042335945,0.4806174513261671,0.3508751685142828,0.6293312307589718
image_000022.jpg,640,480,car,0.4304265467837328,0.641627624095187,0.6963901142271594,0.8524691817874128
image_000022.jpg,640,480,car,0.7513023170847755,0.0024683168373516046,0.9170142277712217,0.13197915282564035
image_000022.jpg,640,480,person,0.5609516004664641,0.08705693065121417,0.8584570613396986,0.29510002202384444
image_000022.jpg,640,480,person,0.6888048165024567,0.48777722726166484,0.8151654624148362,0.6594256831049715
image_000022.jpg,640,480,person,0.6416979404710083,0.46796370095713874,0.7765471807522437,0.5784435045293741
image_000022.jpg,640,480,chair,0.4130286605255832,0.0811794334057543,0.6082778536102332,0.33678284126859487
image_000022.jpg,640,480,chair,0.6222945956716559,0.7060806439726195,0.7666045469553129,0.9291020112295068
image_000022.jpg,640,480,bicycle,0.02615638003032144,0.770241782328853,0.18648244583593918,0.9989099191699506
image_000022.jpg,640,480,person,0.5804256060311845,0.3896285362957457,0.7656803298871829,0.5112209022315911
image_000023.jpg,640,480,chair,0.10544286904542628,0.5433642643824023,0.2698652329946915,0.6730310295144751
image_000023.jpg,640,480,bicycle,0.7860828743929473,0.4429952816110209,0.9957541612026194,0.6080323702747545
image_000023.jpg,640,480,chair,0.633596367383895,0.09312849382224056,0.8347065822810311,0.27916835898696524
image_000023.jpg,640,480,dog,0.3412996627706048,0.19581793912892537,0.5854676461021247,0.33882255239442477
image_000023.jpg,640,480,dog,0.5359121737797008,0.256369022760707,0.8013960187357096,0.4361150596120976
image_000023.jpg,640,480,person,0.11707076247730157,0.7615916834627329,0.3500923350893633,0.9364518881498403
image_000023.jpg,640,480,dog,0.3808092978955365,0.6574178005064355,0.4990542555687463,0.7744906719727594
image_000023.jpg,640,480,dog,0.4326037062544149,0.44293772333999404,0.6949575633098933,0.6542118704630641
image_000023.jpg,640,480,bicycle,0.6691809294979032,0.7696920270019277,0.9031835824443624,0.9518537535863594
image_000023.jpg,640,480,dog,0.7034269140586298,0.4537826605213088,0.9770453438324427,0.6979947962705386
image_000024.jpg,640,480,person,0.1360511315155285,0.38503666665414316,0.2567712447004552,0.586519176047744
image_000024.jpg,640,480,car,0.09535219097778735,0.21971981537528687,0.26537498982202556,0.4309729105961522
image_000024.jpg,640,480,chair,0.7197569730291828,0.5982446366844915,0.9812012472596517,0.8672756689501632
image_000024.jpg,640,480,dog,0.46588394693888857,0.5187999458350842,0.7008792891975493,0.7301478968691738
image_000024.jpg,640,480,dog,0.6817537300195105,0.7790179856126362,0.787544366231764,0.9336720633551813
image_000024.jpg,640,480,car,0.5089974178173462,0.2909804387577941,0.6102185756980779,0.5649529800650818
image_000024.jpg,640,480,bicycle,0.06898399393305307,0.3743287096407874,0.31717780575673704,0.6686907733923912
image_000024.jpg,640,480,chair,0.30197572070132617,0.6002385377955197,0.4859422194542268,0.7684177341493863
image_000024.jpg,640,480,person,0.12146982568661394,0.5457072837034306,0.3407145801276324,0.8223757206070992
image_000024.jpg,640,480,bicycle,0.5065196300680525,0.4106655482214277,0.7413133721906751,0.5650861169306716
image_000025.jpg,640,480,person,0.4186705736155728,0.2957738588690387,0.6015073211921178,0.438887651936588
image_000025.jpg,640,480,person,0.41040207610463497,0.5098912486216006,0.5670513701207248,0.7455884995736272
image_000025.jpg,640,480,car,0.0468876763090386,0.1437321204722647,0.19099136340954354,0.44062125213648856
image_000025.jpg,640,480,bicycle,0.2160809942315874,0.08964844062232263,0.4695508996933082,0.34248061977457217
image_000025.jpg,640,480,chair,0.285382634787225,0.6085778604032491,0.5347854594731786,0.7437168207784175
image_000025.jpg,640,480,person,0.2791741451166,0.3043115224208389,0.4909188586515425,0.5379211567698873
image_000025.jpg,640,480,bicycle,0.06328331127658682,0.2529683764949782,0.2505272303790492,0.44491922656623323
image_000025.jpg,640,480,person,0.32802344720269333,0.08731295773634708,0.5427033833798619,0.32921275005013395
image_000025.jpg,640,480,dog,0.6697359478160582,0.39827154812390686,0.9629758860226835,0.5326461842395207
image_000025.jpg,640,480,chair,0.21469613693167083,0.43052564088947265,0.33232211319124777,0.6994225128524121
image_000026.jpg,640,480,car,0.6594932683317224,0.1608380755619995,0.7752226858282943,0.43494295880108186
image_000026.jpg,640,480,dog,0.46943888551642365,0.1499564136752593,0.5847147610110278,0.37660134706889653
image_000026.jpg,640,480,person,0.5355757069799627,0.10461688254523378,0.7057956539714347,0.39626155234466387
image_000026.jpg,640,480,person,0.5245155170479282,0.6541999576148222,0.653804360703467,0.793654318179619
image_000026.jpg,640,480,chair,0.42719913886989946,0.5623868398257008,0.5626283646593453,0.8169564576752129
image_000026.jpg,640,480,chair,0.4573619392425122,0.4543457577735143,0.6471429906415248,0.7391766094506462
image_000026.jpg,640,480,bicycle,0.2640892658008469,0.31038696484602357,0.428730914129519,0.6045815776876556
image_000026.jpg,640,480,chair,0.2229137186003701,0.04715289501464919,0.41135533136762703,0.2077169820424518
image_000026.jpg,640,480,dog,0.03328849976882501,0.29781147633388694,0.14812663100348256,0.49015997362317776
image_000026.jpg,640,480,chair,0.7566385309727122,0.44720334546352297,0.8719847312074032,0.7200533522485709
image_000027.jpg,640,480,person,0.7854312727698469,0.5792654184435594,0.9623277680863399,0.7953312999257974
image_000027.jpg,640,480,bicycle,0.5280230546522491,0.2372985884830911,0.7179697953824303,0.49926177202268535
image_000027.jpg,640,480,dog,0.3602952869939313,0.574533920689876,0.5605687473684968,0.866078392463193
image_000027.jpg,640,480,bicycle,0.45456519445066546,0.034567749274986674,0.7510423106693449,0.15143357567989943
image_000027.jpg,640,480,dog,0.42796313885035175,0.28936666827032753,0.7261603433797292,0.49418037890436245
image_000027.jpg,640,480,dog,0.5584047046701672,0.03901791588899017,0.7358880165747904,0.2939108736037373
image_000027.jpg,640,480,chair,0.6015987622513791,0.2503615606903228,0.7147811331073226,0.3692627501933417
image_000027.jpg,640,480,dog,0.4226866498543075,0.11785617194421896,0.6973425822664152,0.28452857915633023
image_000027.jpg,640,480,person,0.5548385731906056,0.09913662368287814,0.716884920700968,0.3303475672900892
